shape_id,shape_pt_lat,shape_pt_sequence,shape_pt_lon,shape_dist_traveled
____1,35.920185,933,10.570502,15.3
____1,35.92036,934,10.570391,15.32
____1,35.92054,935,10.570272,15.34
____1,35.92063,936,10.570212,15.35
____1,35.92081,937,10.570096,15.37
____1,35.920895,938,10.570039,15.38
____1,35.921062,939,10.569921,15.4
____1,35.921154,940,10.569858,15.41
____1,35.921326,941,10.569711,15.43
____1,35.9214,942,10.56966,15.44
____1,35.921505,943,10.569584,15.45
____1,35.921646,944,10.569487,15.47
____1,35.921818,945,10.56938,15.49
____1,35.922,946,10.56927,15.51
____1,35.922184,947,10.569156,15.53
____1,35.922367,948,10.569046,15.55
____1,35.922543,949,10.568939,15.57
____1,35.922623,950,10.568887,15.58
____1,35.9227,951,10.568838,15.59
____1,35.922836,952,10.56875,15.61
____1,35.922966,953,10.568679,15.63
____1,35.923073,954,10.56863,15.64
____1,35.923134,955,10.568604,15.65
____1,35.923195,956,10.568579,15.66
____1,35.923283,957,10.568546,15.67
____1,35.923332,958,10.568522,15.68
____1,35.923454,959,10.568432,15.7
____1,35.923523,960,10.568384,15.71
____1,35.923595,961,10.568331,15.72
____1,35.923744,962,10.568228,15.74
____1,35.92382,963,10.56818,15.75
____1,35.92398,964,10.568086,15.77
____1,35.924152,965,10.567978,15.79
____1,35.924244,966,10.567921,15.8
____1,35.924416,967,10.567826,15.82
____1,35.924587,968,10.567715,15.84
____1,35.92473,969,10.567602,15.86
____1,35.92485,970,10.567504,15.88
____1,35.92496,971,10.567426,15.89
____1,35.925014,972,10.567407,15.9
____1,35.92515,973,10.567387,15.92
____1,35.925278,974,10.567329,15.94
____1,35.92536,975,10.567286,15.95
____1,35.92552,976,10.567197,15.97
____1,35.925602,977,10.567145,15.98
____1,35.925762,978,10.567039,16
____1,35.92584,979,10.56698,16.01
____1,35.926,980,10.566851,16.03
____1,35.92608,981,10.566777,16.04
____1,35.92616,982,10.566701,16.05
____1,35.92624,983,10.566622,16.06
____1,35.926407,984,10.566472,16.08
____1,35.926495,985,10.566396,16.09
____1,35.926582,986,10.566318,16.1
____1,35.926666,987,10.566243,16.11
____1,35.926743,988,10.566172,16.12
____1,35.926884,989,10.56604,16.14
____1,35.92695,990,10.565978,16.15
____1,35.927013,991,10.565922,16.16
____1,35.927074,992,10.565872,16.17
____1,35.927162,993,10.565804,16.18
____1,35.92723,994,10.565748,16.19
____1,35.927315,995,10.565679,16.2
____1,35.927425,996,10.565578,16.22
____1,35.92749,997,10.565519,16.23
____1,35.927643,998,10.565382,16.25
____1,35.927727,999,10.565301,16.26
____1,35.927814,1000,10.565215,16.27
____1,35.927986,1001,10.565046,16.29
____1,35.92807,1002,10.564962,16.3
____1,35.928234,1003,10.564805,16.32
____1,35.928394,1004,10.564662,16.34
____1,35.928543,1005,10.564521,16.36
____1,35.928608,1006,10.564457,16.37
____1,35.928864,1007,10.56421,16.41
____1,35.928917,1008,10.564145,16.42
____1,35.92895,1009,10.564106,16.43
____1,35.92905,1010,10.563994,16.45
____1,35.929108,1011,10.563931,16.46
____1,35.92925,1012,10.563796,16.48
____1,35.929325,1013,10.563714,16.49
____1,35.929493,1014,10.563535,16.51
____1,35.929577,1015,10.563437,16.52
____1,35.929745,1016,10.563243,16.55
____1,35.9299,1017,10.563063,16.57
____1,35.929977,1018,10.562979,16.58
____1,35.930122,1019,10.562818,16.6
____1,35.930195,1020,10.562737,16.61
____1,35.930264,1021,10.56266,16.62
____1,35.93041,1022,10.562507,16.64
____1,35.93048,1023,10.562425,16.65
____1,35.93055,1024,10.562342,16.66
____1,35.930687,1025,10.562193,16.68
____1,35.93075,1026,10.562125,16.69
____1,35.93082,1027,10.562062,16.7
____1,35.93095,1028,10.561937,16.72
____1,35.931004,1029,10.561882,16.73
____1,35.931107,1030,10.561792,16.74
____1,35.93114,1031,10.561726,16.75
____1,35.93119,1032,10.561672,16.76
____1,35.931236,1033,10.561631,16.77
____1,35.93136,1034,10.5615225,16.79
____1,35.931507,1035,10.561384,16.81
____1,35.93159,1036,10.561309,16.82
____1,35.93168,1037,10.561233,16.83
____1,35.93186,1038,10.561095,16.85
____1,35.93205,1039,10.560957,16.87
____1,35.932236,1040,10.560804,16.89
____1,35.93232,1041,10.560731,16.9
____1,35.9324,1042,10.56066,16.91
____1,35.93248,1043,10.560592,16.92
____1,35.93264,1044,10.5604515,16.94
____1,35.93272,1045,10.560383,16.95
____1,35.932873,1046,10.56026,16.97
____1,35.933002,1047,10.56017,16.99
____1,35.9331,1048,10.560104,17
____1,35.933155,1049,10.56007,17.01
____1,35.93321,1050,10.56003,17.02
____1,35.933323,1051,10.559931,17.04
____1,35.933388,1052,10.559871,17.05
____1,35.93352,1053,10.559748,17.07
____1,35.93366,1054,10.559616,17.09
____1,35.933723,1055,10.5595455,17.1
____1,35.933853,1056,10.559403,17.12
____1,35.933914,1057,10.559331,17.13
____1,35.93402,1058,10.559197,17.15
____1,35.934143,1059,10.559056,17.17
____1,35.93419,1060,10.559007,17.18
____1,35.934242,1061,10.558951,17.19
____1,35.934273,1062,10.558903,17.2
____1,35.93433,1063,10.558832,17.21
____1,35.934395,1064,10.558751,17.22
____1,35.93448,1065,10.558649,17.23
____1,35.934555,1066,10.558555,17.24
____1,35.93467,1067,10.55843,17.26
____1,35.934734,1068,10.558361,17.27
____1,35.934868,1069,10.558215,17.29
____1,35.935013,1070,10.558062,17.31
____1,35.935165,1071,10.5578985,17.33
____1,35.935238,1072,10.557816,17.34
____1,35.93531,1073,10.557735,17.35
____1,35.935455,1074,10.557575,17.37
____1,35.935524,1075,10.557493,17.38
____1,35.935593,1076,10.557408,17.39
____1,35.935726,1077,10.557245,17.41
____1,35.93585,1078,10.557099,17.43
____1,35.935905,1079,10.557032,17.44
____1,35.936005,1080,10.556912,17.46
____1,35.936073,1081,10.556833,17.47
____1,35.936127,1082,10.556779,17.48
____1,35.93618,1083,10.55675,17.49
____1,35.936264,1084,10.556681,17.5
____1,35.936382,1085,10.556568,17.52
____1,35.93651,1086,10.556445,17.54
____1,35.936626,1087,10.556317,17.56
____1,35.93675,1088,10.556197,17.58
____1,35.93688,1089,10.556085,17.6
____1,35.937,1090,10.555977,17.62
____1,35.937103,1091,10.555875,17.63
____1,35.937187,1092,10.555773,17.64
____1,35.937286,1093,10.555631,17.66
____1,35.93731,1094,10.555578,17.67
____1,35.937355,1095,10.555515,17.68
____1,35.9374,1096,10.555466,17.69
____1,35.937477,1097,10.555377,17.7
____1,35.937523,1098,10.555321,17.71
____1,35.9376,1099,10.555191,17.72
____1,35.937645,1100,10.555046,17.73
____1,35.937675,1101,10.5549135,17.74
____1,35.93772,1102,10.554847,17.75
____1,35.937786,1103,10.554838,17.76
____1,35.93787,1104,10.554841,17.77
____1,35.937923,1105,10.554833,17.78
____1,35.93799,1106,10.554813,17.79
____1,35.938126,1107,10.55474,17.81
____1,35.938267,1108,10.554652,17.83
____1,35.938408,1109,10.554553,17.85
____1,35.93855,1110,10.554449,17.87
____1,35.93869,1111,10.554333,17.89
____1,35.938828,1112,10.554206,17.91
____1,35.93915,1113,10.553892,17.96
____1,35.93939,1114,10.553679,17.99
____1,35.939476,1115,10.553603,18
____1,35.939564,1116,10.55353,18.01
____1,35.939728,1117,10.553384,18.03
____1,35.93987,1118,10.553256,18.05
____1,35.940006,1119,10.553142,18.07
____1,35.94013,1120,10.55304,18.09
____1,35.94023,1121,10.552954,18.1
____1,35.940304,1122,10.55291,18.11
____1,35.94036,1123,10.55287,18.12
____1,35.94043,1124,10.552818,18.13
____1,35.940548,1125,10.552743,18.14
____1,35.940693,1126,10.552642,18.16
____1,35.94077,1127,10.55259,18.17
____1,35.94092,1128,10.55247,18.19
____1,35.941063,1129,10.552341,18.21
____1,35.94121,1130,10.552222,18.23
____1,35.941357,1131,10.552098,18.25
____1,35.941517,1132,10.551964,18.27
____1,35.9416,1133,10.551894,18.28
____1,35.94168,1134,10.551825,18.29
____1,35.941765,1135,10.551751,18.3
____1,35.941944,1136,10.551601,18.32
____1,35.942036,1137,10.551526,18.33
____1,35.942127,1138,10.55145,18.34
____1,35.942223,1139,10.551372,18.35
____1,35.942406,1140,10.551221,18.37
____1,35.942493,1141,10.551148,18.38
____1,35.94268,1142,10.551003,18.4
____1,35.942776,1143,10.55093,18.41
____1,35.942974,1144,10.550794,18.44
____1,35.94308,1145,10.550728,18.45
____1,35.943184,1146,10.550662,18.46
____1,35.943287,1147,10.550597,18.47
____1,35.94349,1148,10.550474,18.5
____1,35.943695,1149,10.550345,18.53
____1,35.943794,1150,10.550282,18.54
____1,35.943996,1151,10.550156,18.57
____1,35.944202,1152,10.550027,18.6
____1,35.944416,1153,10.54989,18.63
____1,35.944633,1154,10.549742,18.66
____1,35.94474,1155,10.5496645,18.67
____1,35.94495,1156,10.549512,18.7
____1,35.945156,1157,10.549359,18.73
____1,35.945263,1158,10.549282,18.74
____1,35.94546,1159,10.549131,18.77
____1,35.945564,1160,10.549058,18.78
____1,35.945755,1161,10.548917,18.8
____1,35.945854,1162,10.548846,18.81
____1,35.945946,1163,10.548777,18.82
____1,35.946125,1164,10.548641,18.84
____1,35.946304,1165,10.548509,18.86
____1,35.946392,1166,10.548445,18.87
____1,35.94648,1167,10.54838,18.88
____1,35.94656,1168,10.548316,18.89
____1,35.946705,1169,10.548196,18.91
____1,35.946777,1170,10.548137,18.92
____1,35.94685,1171,10.548078,18.93
____1,35.94697,1172,10.54797,18.95
____1,35.947018,1173,10.547929,18.96
____1,35.947086,1174,10.547878,18.97
____1,35.94714,1175,10.547824,18.98
____1,35.94718,1176,10.547783,18.99
____1,35.947258,1177,10.547721,19
____1,35.947372,1178,10.547634,19.01
____1,35.94751,1179,10.547522,19.03
____1,35.94767,1180,10.547387,19.05
____1,35.947838,1181,10.547253,19.07
____1,35.947998,1182,10.547131,19.09
____1,35.948147,1183,10.547011,19.11
____1,35.948223,1184,10.546948,19.12
____1,35.94829,1185,10.546887,19.13
____1,35.948418,1186,10.546775,19.15
____1,35.948532,1187,10.546683,19.17
____1,35.948586,1188,10.546648,19.18
____1,35.948627,1189,10.5466175,19.19
____1,35.94869,1190,10.546574,19.2
____1,35.94876,1191,10.546514,19.21
____1,35.94881,1192,10.546471,19.22
____1,35.948944,1193,10.546366,19.24
____1,35.949097,1194,10.546244,19.26
____1,35.94918,1195,10.546177,19.27
____1,35.94935,1196,10.546043,19.29
____1,35.94952,1197,10.545887,19.31
____1,35.9496,1198,10.545808,19.32
____1,35.94968,1199,10.545734,19.33
____1,35.94976,1200,10.545663,19.34
____1,35.94984,1201,10.545594,19.35
____1,35.949993,1202,10.545464,19.37
____1,35.950066,1203,10.5454035,19.38
____1,35.950146,1204,10.545341,19.39
____1,35.950226,1205,10.545277,19.4
____1,35.950344,1206,10.545185,19.42
____1,35.95041,1207,10.545146,19.43
____1,35.95045,1208,10.545116,19.44
____1,35.950493,1209,10.545084,19.45
____1,35.950546,1210,10.545044,19.46
____1,35.950676,1211,10.544951,19.48
____1,35.95083,1212,10.544824,19.5
____1,35.951008,1213,10.544676,19.52
____1,35.95119,1214,10.544532,19.54
____1,35.951385,1215,10.544392,19.57
____1,35.95158,1216,10.544268,19.59
____1,35.95178,1217,10.544143,19.61
____1,35.95198,1218,10.54401,19.64
____1,35.952183,1219,10.54388,19.67
____1,35.952393,1220,10.543746,19.7
____1,35.952595,1221,10.543621,19.73
____1,35.952698,1222,10.54356,19.74
____1,35.9529,1223,10.543442,19.76
____1,35.9531,1224,10.543333,19.78
____1,35.95329,1225,10.543222,19.8
____1,35.953487,1226,10.54311,19.82
____1,35.95368,1227,10.542991,19.84
____1,35.95377,1228,10.5429325,19.85
____1,35.953865,1229,10.542873,19.86
____1,35.953957,1230,10.542814,19.87
____1,35.954144,1231,10.54269,19.89
____1,35.95433,1232,10.542569,19.91
____1,35.954426,1233,10.54251,19.92
____1,35.95462,1234,10.542396,19.94
____1,35.954815,1235,10.542278,19.96
____1,35.955,1236,10.542147,19.98
____1,35.955196,1237,10.54202,20
____1,35.955395,1238,10.541902,20.02
____1,35.955597,1239,10.541789,20.04
____1,35.955788,1240,10.541678,20.06
____1,35.95598,1241,10.541562,20.08
____1,35.95616,1242,10.541455,20.1
____1,35.95625,1243,10.541403,20.11
____1,35.956345,1244,10.541349,20.12
____1,35.956432,1245,10.541295,20.13
____1,35.95652,1246,10.541239,20.14
____1,35.956726,1247,10.541106,20.17
____1,35.95677,1248,10.541087,20.18
____1,35.956818,1249,10.541067,20.19
____1,35.95695,1250,10.541015,20.21
____1,35.957115,1251,10.5409355,20.23
____1,35.95721,1252,10.540891,20.24
____1,35.957397,1253,10.540796,20.26
____1,35.957493,1254,10.540746,20.27
____1,35.957584,1255,10.540694,20.28
____1,35.95777,1256,10.540587,20.3
____1,35.957867,1257,10.540531,20.31
____1,35.957966,1258,10.540475,20.32
____1,35.958164,1259,10.540356,20.34
____1,35.958363,1260,10.540229,20.36
____1,35.958458,1261,10.540164,20.37
____1,35.958637,1262,10.540037,20.39
____1,35.958725,1263,10.539977,20.4
____1,35.958813,1264,10.539918,20.41
____1,35.95899,1265,10.539802,20.43
____1,35.959156,1266,10.539689,20.45
____1,35.959244,1267,10.539634,20.46
____1,35.95941,1268,10.539529,20.48
____1,35.95963,1269,10.53939,20.51
____1,35.95969,1270,10.539352,20.52
____1,35.959785,1271,10.539292,20.53
____1,35.95987,1272,10.539243,20.54
____1,35.959957,1273,10.539202,20.55
____1,35.960068,1274,10.539145,20.56
____1,35.96019,1275,10.539082,20.57
____1,35.96032,1276,10.539022,20.59
____1,35.9604,1277,10.538984,20.6
____1,35.960575,1278,10.538895,20.62
____1,35.960674,1279,10.538844,20.63
____1,35.960777,1280,10.53879,20.64
____1,35.960983,1281,10.538673,20.67
____1,35.961086,1282,10.538616,20.68
____1,35.961285,1283,10.538507,20.7
____1,35.96148,1284,10.5384035,20.72
____1,35.96167,1285,10.538308,20.74
____1,35.961765,1286,10.5382595,20.75
____1,35.962044,1287,10.53811,20.78
____1,35.962322,1288,10.537959,20.81
____1,35.96258,1289,10.537832,20.84
____1,35.96267,1290,10.537792,20.85
____1,35.962837,1291,10.537711,20.87
